2023-11-22-13-30,840 root INFO use_lora: False
2023-11-22-13-30,840 root INFO max_unlearn_steps: 1000
2023-11-22-13-30,840 root INFO bad_weight: 0.5
2023-11-22-13-30,840 root INFO random_weight: 1
2023-11-22-13-30,840 root INFO normal_weight: 1
2023-11-22-13-30,840 root INFO batch_size: 2
2023-11-22-13-30,840 root INFO lr: 2e-06
2023-11-22-13-30,840 root INFO max_bad_loss: 100
2023-11-22-13-30,840 root INFO model_name: meta-llama/Llama-2-7b-hf
2023-11-22-13-30,840 root INFO model_save_dir: models/llama-7b_unlearned_ipy
2023-11-22-13-30,840 root INFO save_every: 500
2023-11-22-13-30,840 root INFO log_file: logs/llama-7b-unlearn_ipy.log
2023-11-22-13-30,842 accelerate.utils.other WARNING Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
2023-11-22-13-38,287 root INFO batch: 106, bad_loss: 0.90, current_div_loss: 2.15, 
2023-11-22-13-38,343 root INFO batch: 107, bad_loss: 1.33, current_div_loss: 2.03, 
2023-11-22-13-38,179 root INFO batch: 108, bad_loss: 1.04, current_div_loss: 2.38, 
2023-11-22-13-38,300 root INFO batch: 109, bad_loss: 0.96, current_div_loss: 2.42, 
2023-11-22-13-38,7 root INFO batch: 110, bad_loss: 1.15, current_div_loss: 1.44, 
2023-11-22-13-38,600 root INFO batch: 111, bad_loss: 1.43, current_div_loss: 2.35, 
2023-11-22-13-38,60 root INFO batch: 112, bad_loss: 1.07, current_div_loss: 1.85, 
2023-11-22-13-38,662 root INFO batch: 113, bad_loss: 1.08, current_div_loss: 1.14, 
2023-11-22-13-38,886 root INFO batch: 114, bad_loss: 1.29, current_div_loss: 2.12, 
2023-11-22-13-38,456 root INFO batch: 115, bad_loss: 1.28, current_div_loss: 2.15, 
2023-11-22-13-38,945 root INFO batch: 116, bad_loss: 1.72, current_div_loss: 2.43, 
2023-11-22-13-38,880 root INFO batch: 117, bad_loss: 1.47, current_div_loss: 2.35, 
2023-11-22-13-39,313 root INFO batch: 118, bad_loss: 1.46, current_div_loss: 2.24, 
